Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
06-07-2018,MAHARASHTRA,AMRAVATI,2.05,-,15.76,43.0415048
06-07-2018,MAHARASHTRA,NANDED,1.35,-,9.66,43.44566069
06-07-2018,MAHARASHTRA,SOLAPUR,1.82,-,16.3,35.88213226
06-07-2018,MAHARASHTRA,AHMADNAGAR,0.93,-,7.11,31.12737494
06-07-2018,MAHARASHTRA,THANE,9.08,-,61.33,39.44451639
06-07-2018,MAHARASHTRA,SANGLI,4.12,-,33.36,36.44760595
06-07-2018,MAHARASHTRA,WARDHA,2.4,-,18.54,44.21568504
06-07-2018,MAHARASHTRA,BULDANA,2.08,-,13.27,41.79911632
06-07-2018,MAHARASHTRA,SINDHUDURG,10.83,-,72.62,42.61273885
05-07-2018,MAHARASHTRA,WASHIM,0.22,-,1.49,43.83271258
05-07-2018,MAHARASHTRA,SATARA,7.98,-,62.41,38.96281574
05-07-2018,MAHARASHTRA,PUNE,4.05,-,26.37,37.03890763
05-07-2018,MAHARASHTRA,PARBHANI,0.23,-,1.52,41.25932486
05-07-2018,MAHARASHTRA,JALNA,0.58,-,3.52,34.2214581
05-07-2018,MAHARASHTRA,GONDIYA,0.88,-,7.45,39.20382861
05-07-2018,MAHARASHTRA,MUMBAI,0,-,0,45.40210829
05-07-2018,MAHARASHTRA,NASHIK,1.65,-,10.75,31.14452943
05-07-2018,MAHARASHTRA,GARHCHIROLI,1.62,-,12.99,34.33932885
05-07-2018,MAHARASHTRA,RATNAGIRI,9.96,-,66.36,42.18279117
05-07-2018,MAHARASHTRA,OSMANABAD,2.03,-,20.75,35.02671639
05-07-2018,MAHARASHTRA,BID,1.4,-,12.75,31.40912002
05-07-2018,MAHARASHTRA,LATUR,4.51,-,42,36.55584257
05-07-2018,MAHARASHTRA,YAVATMAL,1.28,-,9.51,43.31752304
05-07-2018,MAHARASHTRA,BHANDARA,4.31,-,37.59,41.87657544
05-07-2018,MAHARASHTRA,MUMBAI SUBURBAN,0.92,-,9.18,44.09171419
05-07-2018,MAHARASHTRA,NANDURBAR,0.69,-,4.23,32.96674897
05-07-2018,MAHARASHTRA,NAGPUR,3.09,-,31.39,43.457855
05-07-2018,MAHARASHTRA,CHANDRAPUR,2.39,-,18.43,42.35233553
05-07-2018,MAHARASHTRA,JALGAON,1.3,-,8.9,36.86502861
05-07-2018,MAHARASHTRA,HINGOLI,1.21,-,8.09,42.39426903
05-07-2018,MAHARASHTRA,AKOLA,1.09,-,8.03,44.57338132
05-07-2018,MAHARASHTRA,AURANGABAD,0.41,-,2.73,32.9002649
05-07-2018,MAHARASHTRA,DHULE,1.16,-,8.28,32.31815107
05-07-2018,MAHARASHTRA,KOLHAPUR,9.82,-,77.03,42.58539968
05-07-2018,MAHARASHTRA,RAIGARH,10.29,-,70.16,40.92131996
05-07-2018,MAHARASHTRA,AMRAVATI,1.52,-,11.7,41.86195613
05-07-2018,MAHARASHTRA,NANDED,0.91,-,6.57,43.04280887
05-07-2018,MAHARASHTRA,SOLAPUR,1.77,-,15.86,35.48312872
05-07-2018,MAHARASHTRA,AHMADNAGAR,0.96,-,7.33,31.98931781
05-07-2018,MAHARASHTRA,THANE,7.44,-,51.79,37.88436924
05-07-2018,MAHARASHTRA,SANGLI,4.2,-,34.05,37.1450585
05-07-2018,MAHARASHTRA,WARDHA,2.11,-,16.05,43.57606914
05-07-2018,MAHARASHTRA,BULDANA,1.65,-,10.66,38.46704198
05-07-2018,MAHARASHTRA,SINDHUDURG,10.84,-,72.7,42.62304987
04-07-2018,MAHARASHTRA,WASHIM,0.17,-,1.19,40.93798891
04-07-2018,MAHARASHTRA,SATARA,7.6,-,59.44,37.99857059
04-07-2018,MAHARASHTRA,PUNE,3.75,-,24.43,36.39282357
04-07-2018,MAHARASHTRA,PARBHANI,0.16,-,1.05,32.69297582
04-07-2018,MAHARASHTRA,JALNA,0.5,-,3.08,27.76186152
04-07-2018,MAHARASHTRA,GONDIYA,1.05,-,8.45,40.48944783
04-07-2018,MAHARASHTRA,MUMBAI,0,-,0,45.31177408
04-07-2018,MAHARASHTRA,NASHIK,1.88,-,12.11,30.66117928
04-07-2018,MAHARASHTRA,GARHCHIROLI,1.67,-,13.21,35.14131109
04-07-2018,MAHARASHTRA,RATNAGIRI,9.69,-,64.19,41.91627491
04-07-2018,MAHARASHTRA,OSMANABAD,1.98,-,20.24,34.50748581
04-07-2018,MAHARASHTRA,BID,1.34,-,12.27,29.0775266
04-07-2018,MAHARASHTRA,LATUR,4.14,-,38.88,33.93699255
04-07-2018,MAHARASHTRA,YAVATMAL,0.85,-,6.36,41.48149713
04-07-2018,MAHARASHTRA,BHANDARA,3.6,-,31.89,40.39046415
04-07-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.12,-,10.41,44.15684465
04-07-2018,MAHARASHTRA,NANDURBAR,0.71,-,4.34,33.26059222
04-07-2018,MAHARASHTRA,NAGPUR,2.47,-,26.42,40.64708996
04-07-2018,MAHARASHTRA,CHANDRAPUR,1.78,-,13.9,41.32364657
04-07-2018,MAHARASHTRA,JALGAON,1.2,-,8.3,34.18578161
04-07-2018,MAHARASHTRA,HINGOLI,0.85,-,5.87,35.89195332
04-07-2018,MAHARASHTRA,AKOLA,0.95,-,7,41.15185109
04-07-2018,MAHARASHTRA,AURANGABAD,0.4,-,2.7,28.04892612
04-07-2018,MAHARASHTRA,DHULE,1.21,-,8.64,33.55858333
04-07-2018,MAHARASHTRA,KOLHAPUR,8.99,-,70.43,40.81678323
04-07-2018,MAHARASHTRA,RAIGARH,10.27,-,69.87,40.98892808
04-07-2018,MAHARASHTRA,AMRAVATI,1.38,-,10.59,40.88006603
04-07-2018,MAHARASHTRA,NANDED,0.64,-,4.74,38.13284624
04-07-2018,MAHARASHTRA,SOLAPUR,1.74,-,15.6,35.05058421
04-07-2018,MAHARASHTRA,AHMADNAGAR,0.97,-,7.36,31.28974414
04-07-2018,MAHARASHTRA,THANE,8.43,-,57.34,39.13265324
04-07-2018,MAHARASHTRA,SANGLI,3.96,-,32.09,35.69178699
04-07-2018,MAHARASHTRA,WARDHA,1.65,-,12.21,41.48138019
04-07-2018,MAHARASHTRA,BULDANA,1.38,-,8.69,33.42944986
04-07-2018,MAHARASHTRA,SINDHUDURG,10.5,-,70.49,42.14396554
03-07-2018,MAHARASHTRA,WASHIM,0.16,-,1.14,37.98530283
03-07-2018,MAHARASHTRA,SATARA,6.17,-,48.47,35.473639
03-07-2018,MAHARASHTRA,PUNE,2.72,-,18.15,34.51248547
03-07-2018,MAHARASHTRA,PARBHANI,0.16,-,1.06,33.64368672
03-07-2018,MAHARASHTRA,JALNA,0.51,-,3.13,29.23711296
03-07-2018,MAHARASHTRA,GONDIYA,0.55,-,4.93,37.7748118
03-07-2018,MAHARASHTRA,MUMBAI,0,-,0,45.32887147
03-07-2018,MAHARASHTRA,NASHIK,1.29,-,8.61,28.79258221
03-07-2018,MAHARASHTRA,GARHCHIROLI,0.97,-,8.21,31.68018062
03-07-2018,MAHARASHTRA,RATNAGIRI,8.49,-,55.55,40.37140581
03-07-2018,MAHARASHTRA,OSMANABAD,2.01,-,20.58,34.09100822
03-07-2018,MAHARASHTRA,BID,1.38,-,12.61,30.81523026
03-07-2018,MAHARASHTRA,LATUR,4.33,-,40.52,35.25592243
03-07-2018,MAHARASHTRA,YAVATMAL,0.71,-,5.37,39.29117066
03-07-2018,MAHARASHTRA,BHANDARA,3.23,-,28.86,38.24576621
03-07-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.37,-,11.98,44.69145916
03-07-2018,MAHARASHTRA,NANDURBAR,0.65,-,4.03,29.69775881
03-07-2018,MAHARASHTRA,NAGPUR,2.33,-,25.3,38.08765357
03-07-2018,MAHARASHTRA,CHANDRAPUR,1.34,-,10.71,38.53485339
03-07-2018,MAHARASHTRA,JALGAON,1.28,-,8.75,35.132833
03-07-2018,MAHARASHTRA,HINGOLI,0.85,-,5.84,35.07279074
03-07-2018,MAHARASHTRA,AKOLA,0.88,-,6.51,37.04623434
03-07-2018,MAHARASHTRA,AURANGABAD,0.41,-,2.76,29.62723411
03-07-2018,MAHARASHTRA,DHULE,1.12,-,8.06,32.86047234
03-07-2018,MAHARASHTRA,KOLHAPUR,8.75,-,68.56,40.50266792
03-07-2018,MAHARASHTRA,RAIGARH,9.2,-,62.72,39.64497145
03-07-2018,MAHARASHTRA,AMRAVATI,0.95,-,7.18,37.68795535
03-07-2018,MAHARASHTRA,NANDED,0.62,-,4.62,37.79948496
03-07-2018,MAHARASHTRA,SOLAPUR,1.77,-,15.85,36.32965476
03-07-2018,MAHARASHTRA,AHMADNAGAR,0.93,-,7.22,32.17815969
03-07-2018,MAHARASHTRA,THANE,7.69,-,53.19,38.91032379
03-07-2018,MAHARASHTRA,SANGLI,3.85,-,31.14,35.70838043
03-07-2018,MAHARASHTRA,WARDHA,1.51,-,11.18,38.81664581
03-07-2018,MAHARASHTRA,BULDANA,1.31,-,8.3,31.77900413
03-07-2018,MAHARASHTRA,SINDHUDURG,10.24,-,68.8,41.76156228
02-07-2018,MAHARASHTRA,WASHIM,0.17,-,1.15,39.14994194
02-07-2018,MAHARASHTRA,SATARA,6.16,-,48.69,36.10658731
02-07-2018,MAHARASHTRA,PUNE,2.48,-,16.64,34.26625718
02-07-2018,MAHARASHTRA,PARBHANI,0.16,-,1.07,35.29915336
02-07-2018,MAHARASHTRA,JALNA,0.53,-,3.21,31.24170646
02-07-2018,MAHARASHTRA,GONDIYA,0.76,-,6.3,37.97587363
02-07-2018,MAHARASHTRA,MUMBAI,0,-,0,43.39068216
02-07-2018,MAHARASHTRA,NASHIK,1.28,-,8.58,27.83648006
02-07-2018,MAHARASHTRA,GARHCHIROLI,1.4,-,11.25,33.58345779
02-07-2018,MAHARASHTRA,RATNAGIRI,8.09,-,52.64,39.42586631
02-07-2018,MAHARASHTRA,OSMANABAD,2.07,-,21.15,34.56140518
02-07-2018,MAHARASHTRA,BID,1.39,-,12.65,32.04433429
02-07-2018,MAHARASHTRA,LATUR,4.35,-,40.73,35.1194618
02-07-2018,MAHARASHTRA,YAVATMAL,0.68,-,5.16,39.47473425
02-07-2018,MAHARASHTRA,BHANDARA,3.37,-,29.77,39.0630662
02-07-2018,MAHARASHTRA,MUMBAI SUBURBAN,0.6,-,6.93,41.09652394
02-07-2018,MAHARASHTRA,NANDURBAR,0.65,-,4.06,30.48581601
02-07-2018,MAHARASHTRA,NAGPUR,2.38,-,25.55,39.96870954
02-07-2018,MAHARASHTRA,CHANDRAPUR,1.49,-,11.68,39.57539345
02-07-2018,MAHARASHTRA,JALGAON,1.26,-,8.63,35.33815849
02-07-2018,MAHARASHTRA,HINGOLI,0.87,-,5.94,36.70758006
02-07-2018,MAHARASHTRA,AKOLA,0.88,-,6.54,37.82350363
02-07-2018,MAHARASHTRA,AURANGABAD,0.42,-,2.82,31.25624751
02-07-2018,MAHARASHTRA,DHULE,1.13,-,8.13,33.56527612
02-07-2018,MAHARASHTRA,KOLHAPUR,8.46,-,66.54,39.83154039
02-07-2018,MAHARASHTRA,RAIGARH,5.8,-,41.05,34.23030154
02-07-2018,MAHARASHTRA,AMRAVATI,0.92,-,6.97,37.11173302
02-07-2018,MAHARASHTRA,NANDED,0.57,-,4.35,37.44368366
02-07-2018,MAHARASHTRA,SOLAPUR,1.81,-,16.33,37.91926321
02-07-2018,MAHARASHTRA,AHMADNAGAR,0.94,-,7.27,33.23794495
02-07-2018,MAHARASHTRA,THANE,3.14,-,23.65,30.62942218
02-07-2018,MAHARASHTRA,SANGLI,3.96,-,32.12,37.34641545
02-07-2018,MAHARASHTRA,WARDHA,1.51,-,11.06,40.13363177
02-07-2018,MAHARASHTRA,BULDANA,1.35,-,8.52,33.68079993
02-07-2018,MAHARASHTRA,SINDHUDURG,9.96,-,66.86,41.55201534
01-07-2018,MAHARASHTRA,WASHIM,0.17,-,1.16,40.94481685
01-07-2018,MAHARASHTRA,SATARA,6.38,-,50.31,37.46255304
01-07-2018,MAHARASHTRA,PUNE,2.52,-,16.85,35.35967467
01-07-2018,MAHARASHTRA,PARBHANI,0.17,-,1.1,37.58170018
01-07-2018,MAHARASHTRA,JALNA,0.54,-,3.27,33.70011951
01-07-2018,MAHARASHTRA,GONDIYA,0.77,-,6.33,40.72167057
01-07-2018,MAHARASHTRA,MUMBAI,0,-,0,42.97879099
01-07-2018,MAHARASHTRA,NASHIK,1.36,-,9.12,29.26558057
01-07-2018,MAHARASHTRA,GARHCHIROLI,1.92,-,14.85,35.74218929
01-07-2018,MAHARASHTRA,RATNAGIRI,7.95,-,51.79,39.38687796
01-07-2018,MAHARASHTRA,OSMANABAD,2.14,-,21.91,36.05077118
01-07-2018,MAHARASHTRA,BID,1.44,-,13.05,33.70923847
01-07-2018,MAHARASHTRA,LATUR,4.69,-,43.57,36.92420836
01-07-2018,MAHARASHTRA,YAVATMAL,0.7,-,5.26,41.91883002
01-07-2018,MAHARASHTRA,BHANDARA,3.27,-,28.74,40.8151066
01-07-2018,MAHARASHTRA,MUMBAI SUBURBAN,0.66,-,7.23,41.20291275
01-07-2018,MAHARASHTRA,NANDURBAR,0.68,-,4.24,32.52218064
01-07-2018,MAHARASHTRA,NAGPUR,2.39,-,25.49,40.70775437
01-07-2018,MAHARASHTRA,CHANDRAPUR,1.63,-,12.57,41.5032388
01-07-2018,MAHARASHTRA,JALGAON,1.25,-,8.52,35.81346049
01-07-2018,MAHARASHTRA,HINGOLI,0.87,-,5.98,38.95890779
01-07-2018,MAHARASHTRA,AKOLA,0.91,-,6.72,39.64979019
01-07-2018,MAHARASHTRA,AURANGABAD,0.43,-,2.85,33.0460234
01-07-2018,MAHARASHTRA,DHULE,1.17,-,8.36,35.32585695
01-07-2018,MAHARASHTRA,KOLHAPUR,8.06,-,63.44,38.70460805
01-07-2018,MAHARASHTRA,RAIGARH,6.28,-,44.01,35.32289799
01-07-2018,MAHARASHTRA,AMRAVATI,0.93,-,6.98,37.84912809
01-07-2018,MAHARASHTRA,NANDED,0.62,-,4.67,39.49647963
01-07-2018,MAHARASHTRA,SOLAPUR,1.82,-,16.38,39.33490131
01-07-2018,MAHARASHTRA,AHMADNAGAR,0.96,-,7.46,35.09853122
01-07-2018,MAHARASHTRA,THANE,3.46,-,25.75,31.68232409
01-07-2018,MAHARASHTRA,SANGLI,3.92,-,31.81,37.77508843
01-07-2018,MAHARASHTRA,WARDHA,1.41,-,10.13,41.43948036
01-07-2018,MAHARASHTRA,BULDANA,1.42,-,8.93,35.60764062
01-07-2018,MAHARASHTRA,SINDHUDURG,8.71,-,58.64,39.87570218
31-08-2018,MAHARASHTRA,WASHIM,0.47,-,3.43,35.42326388
31-08-2018,MAHARASHTRA,SATARA,7.61,-,57.86,31.65448176
31-08-2018,MAHARASHTRA,PUNE,5.93,-,40.35,33.09317021
31-08-2018,MAHARASHTRA,PARBHANI,2.2,-,17.87,32.39964887
31-08-2018,MAHARASHTRA,JALNA,4.55,-,33.2,29.25316899
31-08-2018,MAHARASHTRA,GONDIYA,7.34,-,58.38,43.62902312
31-08-2018,MAHARASHTRA,MUMBAI,0,-,0,42.06877394
31-08-2018,MAHARASHTRA,NASHIK,6.11,-,41.2,31.13236154
31-08-2018,MAHARASHTRA,GARHCHIROLI,9.67,-,69.43,41.18283263
31-08-2018,MAHARASHTRA,RATNAGIRI,8.63,-,56.91,38.04864487
31-08-2018,MAHARASHTRA,OSMANABAD,2.35,-,23.59,31.95169857
31-08-2018,MAHARASHTRA,BID,2.81,-,25.18,31.55676923
31-08-2018,MAHARASHTRA,LATUR,3.89,-,37.37,31.99571446
31-08-2018,MAHARASHTRA,YAVATMAL,1.89,-,14.83,34.80059004
31-08-2018,MAHARASHTRA,BHANDARA,6.91,-,57.8,41.81930163
31-08-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.68,-,13.71,40.53253095
31-08-2018,MAHARASHTRA,NANDURBAR,3.36,-,21.39,28.19282148
31-08-2018,MAHARASHTRA,NAGPUR,4.17,-,39.89,39.51563737
31-08-2018,MAHARASHTRA,CHANDRAPUR,5.71,-,43.89,39.45320209
31-08-2018,MAHARASHTRA,JALGAON,4.51,-,34.59,32.88221898
31-08-2018,MAHARASHTRA,HINGOLI,2.14,-,15.4,33.05412816
31-08-2018,MAHARASHTRA,AKOLA,1.07,-,8.01,31.60320635
31-08-2018,MAHARASHTRA,AURANGABAD,3.25,-,23.14,28.57008099
31-08-2018,MAHARASHTRA,DHULE,3.13,-,23.47,30.90578614
31-08-2018,MAHARASHTRA,KOLHAPUR,7.81,-,60.25,36.37472002
31-08-2018,MAHARASHTRA,RAIGARH,10,-,67.01,33.94742126
31-08-2018,MAHARASHTRA,AMRAVATI,2.73,-,21.23,34.96907576
31-08-2018,MAHARASHTRA,NANDED,2.34,-,18.64,34.25206178
31-08-2018,MAHARASHTRA,SOLAPUR,2.58,-,22.72,31.42710779
31-08-2018,MAHARASHTRA,AHMADNAGAR,3.28,-,22.97,29.92552083
31-08-2018,MAHARASHTRA,THANE,8.78,-,57.09,32.4603349
31-08-2018,MAHARASHTRA,SANGLI,4.51,-,36.25,31.54203403
31-08-2018,MAHARASHTRA,WARDHA,2.23,-,17.94,34.81580458
31-08-2018,MAHARASHTRA,BULDANA,3.67,-,25.48,31.48328822
31-08-2018,MAHARASHTRA,SINDHUDURG,9.37,-,62.32,39.34770128
30-08-2018,MAHARASHTRA,WASHIM,0.47,-,3.45,36.91599411
30-08-2018,MAHARASHTRA,SATARA,7.85,-,59.7,33.40626514
30-08-2018,MAHARASHTRA,PUNE,6.06,-,41.13,34.53077142
30-08-2018,MAHARASHTRA,PARBHANI,2.21,-,17.96,33.36840378
30-08-2018,MAHARASHTRA,JALNA,4.57,-,33.42,30.85289779
30-08-2018,MAHARASHTRA,GONDIYA,6.8,-,54.59,40.78969667
30-08-2018,MAHARASHTRA,MUMBAI,0,-,0,43.65412353
30-08-2018,MAHARASHTRA,NASHIK,6.31,-,42.52,32.9729872
30-08-2018,MAHARASHTRA,GARHCHIROLI,8.8,-,63.48,38.57847404
30-08-2018,MAHARASHTRA,RATNAGIRI,8.75,-,57.66,38.41124685
30-08-2018,MAHARASHTRA,OSMANABAD,2.49,-,24.93,34.00742824
30-08-2018,MAHARASHTRA,BID,2.93,-,26.25,32.66404369
30-08-2018,MAHARASHTRA,LATUR,4.15,-,39.57,33.89326567
30-08-2018,MAHARASHTRA,YAVATMAL,1.89,-,14.9,35.24814714
30-08-2018,MAHARASHTRA,BHANDARA,6.79,-,56.95,40.40696556
30-08-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.77,-,14.29,42.41709536
30-08-2018,MAHARASHTRA,NANDURBAR,3.39,-,21.62,29.02936849
30-08-2018,MAHARASHTRA,NAGPUR,4.23,-,40.31,40.32372837
30-08-2018,MAHARASHTRA,CHANDRAPUR,5.6,-,43.08,37.91676608
30-08-2018,MAHARASHTRA,JALGAON,4.58,-,35.14,34.37741909
30-08-2018,MAHARASHTRA,HINGOLI,2.14,-,15.5,33.52603114
30-08-2018,MAHARASHTRA,AKOLA,1.08,-,8.1,33.10640796
30-08-2018,MAHARASHTRA,AURANGABAD,3.27,-,23.31,30.08593164
30-08-2018,MAHARASHTRA,DHULE,3.17,-,23.81,32.64852487
30-08-2018,MAHARASHTRA,KOLHAPUR,8.57,-,66.36,38.59335396
30-08-2018,MAHARASHTRA,RAIGARH,10.46,-,70.23,35.36531985
30-08-2018,MAHARASHTRA,AMRAVATI,2.79,-,21.74,36.15200611
30-08-2018,MAHARASHTRA,NANDED,2.36,-,18.76,34.65018127
30-08-2018,MAHARASHTRA,SOLAPUR,2.63,-,23.12,33.27774685
30-08-2018,MAHARASHTRA,AHMADNAGAR,3.31,-,23.23,31.30574015
30-08-2018,MAHARASHTRA,THANE,9.22,-,60.23,33.99103394
30-08-2018,MAHARASHTRA,SANGLI,4.76,-,38.26,33.46846146
30-08-2018,MAHARASHTRA,WARDHA,2.25,-,18.1,36.01047614
30-08-2018,MAHARASHTRA,BULDANA,3.71,-,25.78,32.90834513
30-08-2018,MAHARASHTRA,SINDHUDURG,10.07,-,67.28,40.86166324
29-08-2018,MAHARASHTRA,WASHIM,0.48,-,3.51,37.61213865
29-08-2018,MAHARASHTRA,SATARA,8.45,-,64.28,35.85664347
29-08-2018,MAHARASHTRA,PUNE,6.29,-,42.51,36.50420388
29-08-2018,MAHARASHTRA,PARBHANI,2.22,-,18.06,35.84232589
29-08-2018,MAHARASHTRA,JALNA,4.62,-,33.78,32.93991794
29-08-2018,MAHARASHTRA,GONDIYA,7.1,-,56.64,42.42568461
29-08-2018,MAHARASHTRA,MUMBAI,0,-,0,42.79754594
29-08-2018,MAHARASHTRA,NASHIK,6.65,-,44.66,35.22784312
29-08-2018,MAHARASHTRA,GARHCHIROLI,9.56,-,68.66,40.80659136
29-08-2018,MAHARASHTRA,RATNAGIRI,9.5,-,62.88,40.31174778
29-08-2018,MAHARASHTRA,OSMANABAD,2.77,-,27.58,36.44489386
29-08-2018,MAHARASHTRA,BID,3.21,-,28.76,35.23028091
29-08-2018,MAHARASHTRA,LATUR,4.67,-,43.97,36.47285898
29-08-2018,MAHARASHTRA,YAVATMAL,1.95,-,15.31,36.99976963
29-08-2018,MAHARASHTRA,BHANDARA,7.08,-,58.92,42.1344808
29-08-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.77,-,14.25,41.79222824
29-08-2018,MAHARASHTRA,NANDURBAR,3.43,-,21.88,30.25194585
29-08-2018,MAHARASHTRA,NAGPUR,4.39,-,41.51,41.99004592
29-08-2018,MAHARASHTRA,CHANDRAPUR,5.93,-,45.45,40.06397696
29-08-2018,MAHARASHTRA,JALGAON,4.65,-,35.55,35.55290797
29-08-2018,MAHARASHTRA,HINGOLI,2.19,-,15.73,35.68424545
29-08-2018,MAHARASHTRA,AKOLA,1.07,-,8.02,34.24416614
29-08-2018,MAHARASHTRA,AURANGABAD,3.3,-,23.54,32.02500062
29-08-2018,MAHARASHTRA,DHULE,3.23,-,24.22,34.07607303
29-08-2018,MAHARASHTRA,KOLHAPUR,9.35,-,72.79,40.75890854
29-08-2018,MAHARASHTRA,RAIGARH,11.01,-,73.95,37.02717976
29-08-2018,MAHARASHTRA,AMRAVATI,2.89,-,22.6,37.28312011
29-08-2018,MAHARASHTRA,NANDED,2.44,-,19.35,36.93341631
29-08-2018,MAHARASHTRA,SOLAPUR,2.73,-,24.02,35.7173396
29-08-2018,MAHARASHTRA,AHMADNAGAR,3.4,-,23.83,33.72360304
29-08-2018,MAHARASHTRA,THANE,9.52,-,62.29,34.98136564
29-08-2018,MAHARASHTRA,SANGLI,5.15,-,41.32,35.87903808
29-08-2018,MAHARASHTRA,WARDHA,2.3,-,18.42,37.81014853
29-08-2018,MAHARASHTRA,BULDANA,3.75,-,26.02,34.03784519
29-08-2018,MAHARASHTRA,SINDHUDURG,10.76,-,72.14,42.40598445
28-08-2018,MAHARASHTRA,WASHIM,0.5,-,3.66,40.12612264
28-08-2018,MAHARASHTRA,SATARA,9.1,-,69.3,38.2086693
28-08-2018,MAHARASHTRA,PUNE,6.6,-,44.4,38.66900541
28-08-2018,MAHARASHTRA,PARBHANI,2.25,-,18.24,38.49939834
28-08-2018,MAHARASHTRA,JALNA,4.76,-,34.58,35.35469145
28-08-2018,MAHARASHTRA,GONDIYA,7.44,-,58.93,44.002926
28-08-2018,MAHARASHTRA,MUMBAI,0,-,0,44.31338008
28-08-2018,MAHARASHTRA,NASHIK,7.15,-,47.74,37.77475389
28-08-2018,MAHARASHTRA,GARHCHIROLI,10.17,-,72.87,42.49050178
28-08-2018,MAHARASHTRA,RATNAGIRI,9.93,-,66.09,41.48506663
28-08-2018,MAHARASHTRA,OSMANABAD,3.16,-,31.3,39.04684093
28-08-2018,MAHARASHTRA,BID,3.59,-,31.95,37.85645671
28-08-2018,MAHARASHTRA,LATUR,5.29,-,49.49,39.11869315
28-08-2018,MAHARASHTRA,YAVATMAL,2.05,-,16.02,39.34671057
28-08-2018,MAHARASHTRA,BHANDARA,7.37,-,60.83,43.67673543
28-08-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.88,-,14.95,43.7734764
28-08-2018,MAHARASHTRA,NANDURBAR,3.5,-,22.32,31.78232081
28-08-2018,MAHARASHTRA,NAGPUR,4.53,-,42.48,43.65232455
28-08-2018,MAHARASHTRA,CHANDRAPUR,6.23,-,47.5,42.41861072
28-08-2018,MAHARASHTRA,JALGAON,4.81,-,36.61,37.82188634
28-08-2018,MAHARASHTRA,HINGOLI,2.27,-,16.22,38.26046902
28-08-2018,MAHARASHTRA,AKOLA,1.09,-,8.17,36.20684695
28-08-2018,MAHARASHTRA,AURANGABAD,3.4,-,24.13,34.23917682
28-08-2018,MAHARASHTRA,DHULE,3.35,-,25.05,36.08466281
28-08-2018,MAHARASHTRA,KOLHAPUR,9.74,-,76.23,41.74395656
28-08-2018,MAHARASHTRA,RAIGARH,11.64,-,78.23,38.94178139
28-08-2018,MAHARASHTRA,AMRAVATI,3.08,-,24.25,38.92634409
28-08-2018,MAHARASHTRA,NANDED,2.54,-,20.02,39.49111989
28-08-2018,MAHARASHTRA,SOLAPUR,2.82,-,24.75,36.30123009
28-08-2018,MAHARASHTRA,AHMADNAGAR,3.58,-,25.01,36.11708881
28-08-2018,MAHARASHTRA,THANE,10.33,-,67.87,37.10978971
28-08-2018,MAHARASHTRA,SANGLI,5.41,-,43.51,37.21988725
28-08-2018,MAHARASHTRA,WARDHA,2.38,-,18.94,39.83538406
28-08-2018,MAHARASHTRA,BULDANA,3.92,-,27.06,36.34743796
28-08-2018,MAHARASHTRA,SINDHUDURG,10.75,-,72.07,42.4259553
27-08-2018,MAHARASHTRA,WASHIM,0.53,-,3.81,41.64209622
27-08-2018,MAHARASHTRA,SATARA,8.76,-,67.11,37.3233841
27-08-2018,MAHARASHTRA,PUNE,6.87,-,45.98,39.9837679
27-08-2018,MAHARASHTRA,PARBHANI,2.3,-,18.61,40.5147831
27-08-2018,MAHARASHTRA,JALNA,4.92,-,35.55,37.40137976
27-08-2018,MAHARASHTRA,GONDIYA,7.53,-,59.68,44.57161608
27-08-2018,MAHARASHTRA,MUMBAI,0,-,0,45.59515307
27-08-2018,MAHARASHTRA,NASHIK,7.21,-,48.19,38.41344936
27-08-2018,MAHARASHTRA,GARHCHIROLI,10.26,-,73.57,42.8202354
27-08-2018,MAHARASHTRA,RATNAGIRI,9.78,-,65.29,41.19398304
27-08-2018,MAHARASHTRA,OSMANABAD,3.34,-,33.06,40.270728
27-08-2018,MAHARASHTRA,BID,3.8,-,33.72,39.88500851
27-08-2018,MAHARASHTRA,LATUR,5.65,-,52.72,40.50498822
27-08-2018,MAHARASHTRA,YAVATMAL,2.09,-,16.31,40.15307577
27-08-2018,MAHARASHTRA,BHANDARA,7.47,-,61.53,44.26206362
27-08-2018,MAHARASHTRA,MUMBAI SUBURBAN,1.94,-,15.3,45.01543495
27-08-2018,MAHARASHTRA,NANDURBAR,3.57,-,22.75,32.39620983
27-08-2018,MAHARASHTRA,NAGPUR,4.56,-,42.7,44.02870064
27-08-2018,MAHARASHTRA,CHANDRAPUR,6.12,-,46.65,42.24577548
27-08-2018,MAHARASHTRA,JALGAON,4.85,-,36.92,38.38132987
27-08-2018,MAHARASHTRA,HINGOLI,2.34,-,16.62,40.08224612
27-08-2018,MAHARASHTRA,AKOLA,1.1,-,8.24,37.30871075
27-08-2018,MAHARASHTRA,AURANGABAD,3.48,-,24.61,35.54196001
27-08-2018,MAHARASHTRA,DHULE,3.41,-,25.45,36.68388896
