Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
07-06-2018,ANDHRA PRADESH,PRAKASAM,1.3,-,8.26,33.5361923
07-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.51,-,4.62,38.58836525
07-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.19,-,1.74,27.79016459
07-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,1.03,-,7.56,35.6706228
07-06-2018,ANDHRA PRADESH,ANANTAPUR,4.6,-,32.67,41.80663804
07-06-2018,ANDHRA PRADESH,KURNOOL,7.23,-,56.24,44.33620749
07-06-2018,ANDHRA PRADESH,KRISHNA,1.22,-,9.93,32.26722228
07-06-2018,ANDHRA PRADESH,SRIKAKULAM,1.42,-,12.53,36.39623898
07-06-2018,ANDHRA PRADESH,Y.S.R.,4.71,-,33.06,39.78029392
07-06-2018,ANDHRA PRADESH,CHITTOOR,5.6,-,37.38,40.37732145
07-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.97,-,8.43,36.51011158
07-06-2018,ANDHRA PRADESH,GUNTUR,0.15,-,1.25,36.82174556
07-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.55,-,12.92,39.04042038
06-06-2018,ANDHRA PRADESH,PRAKASAM,1.59,-,9.62,32.94453629
06-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.51,-,4.59,39.34924157
06-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.19,-,1.73,24.96987071
06-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.83,-,6.05,30.80838351
06-06-2018,ANDHRA PRADESH,ANANTAPUR,4.42,-,31.35,42.69076819
06-06-2018,ANDHRA PRADESH,KURNOOL,7.31,-,55.87,45.35556412
06-06-2018,ANDHRA PRADESH,KRISHNA,1.21,-,9.76,31.48853294
06-06-2018,ANDHRA PRADESH,SRIKAKULAM,1.19,-,10.41,35.78192272
06-06-2018,ANDHRA PRADESH,Y.S.R.,4.29,-,29.92,41.24916752
06-06-2018,ANDHRA PRADESH,CHITTOOR,5.27,-,35.04,39.28857894
06-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.79,-,7.29,33.88787821
06-06-2018,ANDHRA PRADESH,GUNTUR,0.15,-,1.19,34.10756761
06-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.34,-,11.38,39.2278092
05-06-2018,ANDHRA PRADESH,PRAKASAM,0.17,-,1.32,21.36172494
05-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.54,-,4.9,39.81765615
05-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.19,-,1.67,22.31583206
05-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.34,-,2.33,26.42853807
05-06-2018,ANDHRA PRADESH,ANANTAPUR,1.6,-,11.61,39.32111893
05-06-2018,ANDHRA PRADESH,KURNOOL,3.13,-,24.89,39.51943743
05-06-2018,ANDHRA PRADESH,KRISHNA,1.18,-,9.55,23.88731586
05-06-2018,ANDHRA PRADESH,SRIKAKULAM,1.2,-,10.43,34.91691229
05-06-2018,ANDHRA PRADESH,Y.S.R.,0.67,-,4.24,35.54964193
05-06-2018,ANDHRA PRADESH,CHITTOOR,4.55,-,30.26,36.04690017
05-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.46,-,4.13,28.21557454
05-06-2018,ANDHRA PRADESH,GUNTUR,0.07,-,0.68,23.75955417
05-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,0.77,-,6.54,37.58055321
04-06-2018,ANDHRA PRADESH,PRAKASAM,0.19,-,1.48,21.26779534
04-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.32,-,3.11,28.53333675
04-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.19,-,1.69,22.54945228
04-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.34,-,2.36,26.55418343
04-06-2018,ANDHRA PRADESH,ANANTAPUR,1.2,-,8.73,37.61719894
04-06-2018,ANDHRA PRADESH,KURNOOL,2.75,-,21.82,38.91795098
04-06-2018,ANDHRA PRADESH,KRISHNA,1.19,-,9.63,23.67263176
04-06-2018,ANDHRA PRADESH,SRIKAKULAM,0.85,-,7.93,24.63498084
04-06-2018,ANDHRA PRADESH,Y.S.R.,0.77,-,4.84,38.81166724
04-06-2018,ANDHRA PRADESH,CHITTOOR,4.48,-,29.77,36.71951513
04-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.38,-,3.33,25.53323073
04-06-2018,ANDHRA PRADESH,GUNTUR,0.08,-,0.71,24.12045177
04-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,0.52,-,4.57,27.43792411
03-06-2018,ANDHRA PRADESH,PRAKASAM,0.24,-,1.8,21.46908088
03-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.35,-,3.31,29.70955078
03-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.19,-,1.71,23.163772
03-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.32,-,2.13,23.90270755
03-06-2018,ANDHRA PRADESH,ANANTAPUR,1.1,-,8.1,33.28223672
03-06-2018,ANDHRA PRADESH,KURNOOL,2.68,-,21.32,37.67667146
03-06-2018,ANDHRA PRADESH,KRISHNA,1.21,-,9.74,24.51292221
03-06-2018,ANDHRA PRADESH,SRIKAKULAM,0.92,-,8.5,25.37667018
03-06-2018,ANDHRA PRADESH,Y.S.R.,0.16,-,1,25.4398993
03-06-2018,ANDHRA PRADESH,CHITTOOR,3.6,-,23.88,35.42132825
03-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.43,-,3.68,26.41219123
03-06-2018,ANDHRA PRADESH,GUNTUR,0.08,-,0.77,25.19805738
03-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,0.62,-,5.32,28.67200318
02-06-2018,ANDHRA PRADESH,PRAKASAM,0.28,-,2.16,21.79310344
02-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.4,-,3.68,30.5846335
02-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.2,-,1.73,23.90330989
02-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.33,-,2.21,18.80005434
02-06-2018,ANDHRA PRADESH,ANANTAPUR,1.32,-,9.55,36.97896584
02-06-2018,ANDHRA PRADESH,KURNOOL,2.7,-,21.4,40.80766053
02-06-2018,ANDHRA PRADESH,KRISHNA,1.22,-,9.85,25.49865234
02-06-2018,ANDHRA PRADESH,SRIKAKULAM,1.03,-,9.29,26.33657919
02-06-2018,ANDHRA PRADESH,Y.S.R.,0.11,-,0.72,24.91367512
02-06-2018,ANDHRA PRADESH,CHITTOOR,3.44,-,22.79,34.04467159
02-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.51,-,4.2,27.41059533
02-06-2018,ANDHRA PRADESH,GUNTUR,0.09,-,0.85,26.51470811
02-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,0.72,-,6.03,28.38200342
01-06-2018,ANDHRA PRADESH,PRAKASAM,0.32,-,2.42,21.6472942
01-06-2018,ANDHRA PRADESH,VIZIANAGARAM,0.53,-,4.71,33.02709812
01-06-2018,ANDHRA PRADESH,WEST GODAVARI,0.2,-,1.76,22.6553711
01-06-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.35,-,2.35,19.05396299
01-06-2018,ANDHRA PRADESH,ANANTAPUR,0.2,-,1.64,29.25131718
01-06-2018,ANDHRA PRADESH,KURNOOL,1.56,-,12.24,40.50317941
01-06-2018,ANDHRA PRADESH,KRISHNA,1.23,-,9.94,26.64584872
01-06-2018,ANDHRA PRADESH,SRIKAKULAM,1.22,-,10.65,27.71766851
01-06-2018,ANDHRA PRADESH,Y.S.R.,0.1,-,0.68,24.82800358
01-06-2018,ANDHRA PRADESH,CHITTOOR,3.35,-,22.11,34.19229083
01-06-2018,ANDHRA PRADESH,EAST GODAVARI,0.5,-,4.2,25.48135517
01-06-2018,ANDHRA PRADESH,GUNTUR,0.12,-,1.01,28.03986724
01-06-2018,ANDHRA PRADESH,VISAKHAPATNAM,0.82,-,6.77,28.42921727
31-07-2018,ANDHRA PRADESH,PRAKASAM,0.9,-,6.27,19.98475275
31-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.17,-,33.53,33.37073509
31-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.05,-,40.85,31.30360683
31-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.73,-,4.8,18.1922933
31-07-2018,ANDHRA PRADESH,ANANTAPUR,1.96,-,13.23,15.02610461
31-07-2018,ANDHRA PRADESH,KURNOOL,4.36,-,34.58,19.70847818
31-07-2018,ANDHRA PRADESH,KRISHNA,4.17,-,33.53,27.68861893
31-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.29,-,43.26,31.84117046
31-07-2018,ANDHRA PRADESH,Y.S.R.,2.06,-,14.03,16.29927339
31-07-2018,ANDHRA PRADESH,CHITTOOR,4.38,-,29.43,21.45316339
31-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.4,-,28.55,31.72444677
31-07-2018,ANDHRA PRADESH,GUNTUR,1.17,-,8.94,22.64520694
31-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.78,-,15.12,29.52743079
30-07-2018,ANDHRA PRADESH,PRAKASAM,0.92,-,6.41,20.5175315
30-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.21,-,33.87,33.45538091
30-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.17,-,41.91,32.56447801
30-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.74,-,4.84,18.44357275
30-07-2018,ANDHRA PRADESH,ANANTAPUR,1.98,-,13.39,14.73733033
30-07-2018,ANDHRA PRADESH,KURNOOL,4.42,-,35.07,20.29946489
30-07-2018,ANDHRA PRADESH,KRISHNA,4.24,-,34.13,28.52750502
30-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.35,-,43.73,32.48411625
30-07-2018,ANDHRA PRADESH,Y.S.R.,2.1,-,14.28,16.08896186
30-07-2018,ANDHRA PRADESH,CHITTOOR,4.43,-,29.79,20.3244108
30-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.51,-,29.57,32.785291
30-07-2018,ANDHRA PRADESH,GUNTUR,1.2,-,9.14,23.53448059
30-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.83,-,15.5,29.97554678
29-07-2018,ANDHRA PRADESH,PRAKASAM,0.94,-,6.57,21.46748562
29-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.23,-,34.01,33.95562969
29-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.29,-,42.88,34.08059387
29-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.74,-,4.89,18.9330846
29-07-2018,ANDHRA PRADESH,ANANTAPUR,2,-,13.55,15.69714429
29-07-2018,ANDHRA PRADESH,KURNOOL,4.49,-,35.63,21.57601929
29-07-2018,ANDHRA PRADESH,KRISHNA,4.34,-,34.89,29.97868486
29-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.32,-,43.52,31.98229042
29-07-2018,ANDHRA PRADESH,Y.S.R.,2.14,-,14.59,16.73084619
29-07-2018,ANDHRA PRADESH,CHITTOOR,4.52,-,30.43,20.34970987
29-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.64,-,30.54,33.98517158
29-07-2018,ANDHRA PRADESH,GUNTUR,1.22,-,9.35,24.97820779
29-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.9,-,16.06,30.5660946
28-07-2018,ANDHRA PRADESH,PRAKASAM,0.96,-,6.71,22.22261842
28-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.25,-,34.17,32.31739793
28-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.33,-,43.23,33.53575923
28-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.75,-,4.96,19.75736275
28-07-2018,ANDHRA PRADESH,ANANTAPUR,2.03,-,13.73,16.8411438
28-07-2018,ANDHRA PRADESH,KURNOOL,4.56,-,36.13,22.86091479
28-07-2018,ANDHRA PRADESH,KRISHNA,4.38,-,35.24,29.86973802
28-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.28,-,43.46,30.75526524
28-07-2018,ANDHRA PRADESH,Y.S.R.,2.19,-,14.91,17.62410005
28-07-2018,ANDHRA PRADESH,CHITTOOR,4.62,-,31.09,21.35694026
28-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.61,-,30.28,33.50155043
28-07-2018,ANDHRA PRADESH,GUNTUR,1.24,-,9.5,25.4454141
28-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.95,-,16.43,31.00953705
27-07-2018,ANDHRA PRADESH,PRAKASAM,0.97,-,6.83,22.90980846
27-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.39,-,35.4,32.87005281
27-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.41,-,43.84,33.18699783
27-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.76,-,5.02,20.23971514
27-07-2018,ANDHRA PRADESH,ANANTAPUR,2.05,-,13.88,16.89134768
27-07-2018,ANDHRA PRADESH,KURNOOL,4.6,-,36.51,23.81374526
27-07-2018,ANDHRA PRADESH,KRISHNA,4.45,-,35.83,30.5891112
27-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.45,-,44.75,32.06481948
27-07-2018,ANDHRA PRADESH,Y.S.R.,2.22,-,15.17,18.08317226
27-07-2018,ANDHRA PRADESH,CHITTOOR,4.71,-,31.73,22.47811495
27-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.68,-,30.58,32.32589044
27-07-2018,ANDHRA PRADESH,GUNTUR,1.26,-,9.69,26.47587569
27-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.93,-,16.44,30.46778219
26-07-2018,ANDHRA PRADESH,PRAKASAM,0.99,-,6.95,23.56338856
26-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.46,-,35.91,33.4658399
26-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.53,-,44.86,33.11423549
26-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.77,-,5.1,20.76495053
26-07-2018,ANDHRA PRADESH,ANANTAPUR,2.07,-,14.05,17.70472905
26-07-2018,ANDHRA PRADESH,KURNOOL,4.65,-,36.9,24.53432213
26-07-2018,ANDHRA PRADESH,KRISHNA,4.49,-,36.18,30.81920882
26-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.5,-,45.11,32.37144289
26-07-2018,ANDHRA PRADESH,Y.S.R.,2.27,-,15.49,18.71505883
26-07-2018,ANDHRA PRADESH,CHITTOOR,4.77,-,32.16,23.13564332
26-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.85,-,31.82,33.10343845
26-07-2018,ANDHRA PRADESH,GUNTUR,1.29,-,9.87,27.49055116
26-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,2.06,-,17.38,31.56446396
25-07-2018,ANDHRA PRADESH,PRAKASAM,1,-,7.07,24.31882877
25-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.61,-,37.16,34.55550404
25-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.64,-,45.81,33.90060753
25-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.78,-,5.19,21.63165794
25-07-2018,ANDHRA PRADESH,ANANTAPUR,2.09,-,14.21,18.93873055
25-07-2018,ANDHRA PRADESH,KURNOOL,4.7,-,37.32,25.44740557
25-07-2018,ANDHRA PRADESH,KRISHNA,4.57,-,36.83,30.93624968
25-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.65,-,46.28,33.70332415
25-07-2018,ANDHRA PRADESH,Y.S.R.,2.31,-,15.82,19.57852792
25-07-2018,ANDHRA PRADESH,CHITTOOR,4.85,-,32.75,21.18713326
25-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.96,-,32.87,33.89007553
25-07-2018,ANDHRA PRADESH,GUNTUR,1.3,-,10.01,27.18713135
25-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,2.17,-,18.21,32.35926769
24-07-2018,ANDHRA PRADESH,PRAKASAM,1.02,-,7.21,25.28178263
24-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.79,-,38.69,36.51139048
24-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.78,-,47,35.61568508
24-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.8,-,5.29,22.27627596
24-07-2018,ANDHRA PRADESH,ANANTAPUR,2.11,-,14.37,19.43871515
24-07-2018,ANDHRA PRADESH,KURNOOL,4.75,-,37.7,26.42178166
24-07-2018,ANDHRA PRADESH,KRISHNA,4.67,-,37.61,32.4124322
24-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.86,-,47.81,35.54957933
24-07-2018,ANDHRA PRADESH,Y.S.R.,2.36,-,16.12,20.44388107
24-07-2018,ANDHRA PRADESH,CHITTOOR,4.95,-,33.52,22.11214442
24-07-2018,ANDHRA PRADESH,EAST GODAVARI,4.21,-,34.83,35.41422483
24-07-2018,ANDHRA PRADESH,GUNTUR,1.34,-,10.27,28.04272815
24-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,2.34,-,19.37,33.54832505
23-07-2018,ANDHRA PRADESH,PRAKASAM,1.04,-,7.36,26.88248591
23-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.98,-,40.21,38.58838484
23-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.93,-,48.28,37.73699616
23-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.81,-,5.37,23.27439817
23-07-2018,ANDHRA PRADESH,ANANTAPUR,2.14,-,14.53,20.25203495
23-07-2018,ANDHRA PRADESH,KURNOOL,4.8,-,38.13,27.98426249
23-07-2018,ANDHRA PRADESH,KRISHNA,4.77,-,38.5,34.04776527
23-07-2018,ANDHRA PRADESH,SRIKAKULAM,6.09,-,49.49,37.52651094
23-07-2018,ANDHRA PRADESH,Y.S.R.,2.4,-,16.4,21.73567298
23-07-2018,ANDHRA PRADESH,CHITTOOR,5.05,-,34.2,23.31058028
23-07-2018,ANDHRA PRADESH,EAST GODAVARI,4.4,-,36.47,37.00288873
23-07-2018,ANDHRA PRADESH,GUNTUR,1.37,-,10.58,29.7811438
23-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,2.57,-,21.08,35.19983761
22-07-2018,ANDHRA PRADESH,PRAKASAM,1.06,-,7.5,28.59146755
22-07-2018,ANDHRA PRADESH,VIZIANAGARAM,5.29,-,42.7,41.19847878
22-07-2018,ANDHRA PRADESH,WEST GODAVARI,6.08,-,49.61,39.98771803
22-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.8,-,5.33,24.10910587
22-07-2018,ANDHRA PRADESH,ANANTAPUR,2.16,-,14.67,21.26083532
22-07-2018,ANDHRA PRADESH,KURNOOL,4.85,-,38.52,29.50256429
22-07-2018,ANDHRA PRADESH,KRISHNA,4.87,-,39.32,35.80557652
22-07-2018,ANDHRA PRADESH,SRIKAKULAM,6.49,-,52.57,40.01115878
22-07-2018,ANDHRA PRADESH,Y.S.R.,2.43,-,16.65,22.74887858
22-07-2018,ANDHRA PRADESH,CHITTOOR,5.15,-,34.87,24.82610711
22-07-2018,ANDHRA PRADESH,EAST GODAVARI,4.85,-,39.88,39.04309072
22-07-2018,ANDHRA PRADESH,GUNTUR,1.41,-,10.89,31.71083413
22-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,3.06,-,24.56,37.23193242
21-07-2018,ANDHRA PRADESH,PRAKASAM,1.08,-,7.63,29.46560977
21-07-2018,ANDHRA PRADESH,VIZIANAGARAM,5.5,-,44.34,42.81994621
21-07-2018,ANDHRA PRADESH,WEST GODAVARI,6.26,-,51.1,41.91256162
21-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.81,-,5.41,25.39925739
21-07-2018,ANDHRA PRADESH,ANANTAPUR,2.18,-,14.82,22.28858363
21-07-2018,ANDHRA PRADESH,KURNOOL,4.89,-,38.89,30.34348984
21-07-2018,ANDHRA PRADESH,KRISHNA,4.95,-,40.07,37.03857446
21-07-2018,ANDHRA PRADESH,SRIKAKULAM,6.88,-,55.5,42.40937651
21-07-2018,ANDHRA PRADESH,Y.S.R.,2.47,-,16.9,23.90471493
21-07-2018,ANDHRA PRADESH,CHITTOOR,5.23,-,35.45,26.29355035
21-07-2018,ANDHRA PRADESH,EAST GODAVARI,5.44,-,44.19,41.02627049
21-07-2018,ANDHRA PRADESH,GUNTUR,1.45,-,11.19,32.47944386
21-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,3.67,-,28.95,39.42329598
20-07-2018,ANDHRA PRADESH,PRAKASAM,1.1,-,7.79,30.8796925
20-07-2018,ANDHRA PRADESH,VIZIANAGARAM,5.16,-,41.59,43.92419209
20-07-2018,ANDHRA PRADESH,WEST GODAVARI,6.22,-,50.74,44.07756436
20-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.82,-,5.5,26.42426268
20-07-2018,ANDHRA PRADESH,ANANTAPUR,2.2,-,14.96,22.75615475
20-07-2018,ANDHRA PRADESH,KURNOOL,4.94,-,39.24,31.90429968
20-07-2018,ANDHRA PRADESH,KRISHNA,4.97,-,40.2,38.45609532
20-07-2018,ANDHRA PRADESH,SRIKAKULAM,6.5,-,52.55,42.48324249
20-07-2018,ANDHRA PRADESH,Y.S.R.,2.5,-,17.12,24.85264104
20-07-2018,ANDHRA PRADESH,CHITTOOR,5.3,-,35.94,27.38781783
20-07-2018,ANDHRA PRADESH,EAST GODAVARI,6.2,-,49.53,43.38104637
20-07-2018,ANDHRA PRADESH,GUNTUR,1.48,-,11.44,33.96449989
20-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,4.59,-,35.52,42.42892544
19-07-2018,ANDHRA PRADESH,PRAKASAM,1.12,-,7.92,31.18689936
19-07-2018,ANDHRA PRADESH,VIZIANAGARAM,3.79,-,30.79,38.64730355
19-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.16,-,41.9,39.01796646
19-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.83,-,5.57,27.37272004
19-07-2018,ANDHRA PRADESH,ANANTAPUR,2.22,-,15.1,23.37528445
19-07-2018,ANDHRA PRADESH,KURNOOL,4.98,-,39.55,32.29555586
19-07-2018,ANDHRA PRADESH,KRISHNA,4.84,-,39.14,35.58418577
19-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.5,-,44.81,38.95632989
19-07-2018,ANDHRA PRADESH,Y.S.R.,2.53,-,17.32,25.80558771
19-07-2018,ANDHRA PRADESH,CHITTOOR,5.34,-,36.28,28.26340103
19-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.99,-,33.31,38.65882154
19-07-2018,ANDHRA PRADESH,GUNTUR,1.51,-,11.66,33.08811721
19-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.65,-,14.05,35.16250443
18-07-2018,ANDHRA PRADESH,PRAKASAM,1.17,-,8.29,33.20798996
18-07-2018,ANDHRA PRADESH,VIZIANAGARAM,3.78,-,30.67,36.84389099
18-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.27,-,42.85,38.47237415
18-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.85,-,5.7,28.98557149
18-07-2018,ANDHRA PRADESH,ANANTAPUR,2.24,-,15.23,24.62811653
18-07-2018,ANDHRA PRADESH,KURNOOL,5.03,-,39.97,34.33998999
18-07-2018,ANDHRA PRADESH,KRISHNA,4.91,-,39.7,36.20564741
18-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.21,-,42.62,36.0742643
18-07-2018,ANDHRA PRADESH,Y.S.R.,2.56,-,17.58,27.33072754
18-07-2018,ANDHRA PRADESH,CHITTOOR,5.42,-,36.85,29.92923678
18-07-2018,ANDHRA PRADESH,EAST GODAVARI,3.86,-,32.3,37.13242659
18-07-2018,ANDHRA PRADESH,GUNTUR,1.59,-,12.26,35.06029585
18-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,1.62,-,14.07,34.73996188
17-07-2018,ANDHRA PRADESH,PRAKASAM,1.25,-,8.77,35.13538565
17-07-2018,ANDHRA PRADESH,VIZIANAGARAM,3.95,-,32.06,38.86085089
17-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.49,-,44.74,41.19581065
17-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.87,-,5.83,30.80282046
17-07-2018,ANDHRA PRADESH,ANANTAPUR,2.26,-,15.39,26.42589637
17-07-2018,ANDHRA PRADESH,KURNOOL,5.08,-,40.34,36.34950844
17-07-2018,ANDHRA PRADESH,KRISHNA,5.1,-,41.29,37.85012458
17-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.44,-,44.37,37.92349851
17-07-2018,ANDHRA PRADESH,Y.S.R.,2.61,-,17.9,29.12412124
17-07-2018,ANDHRA PRADESH,CHITTOOR,5.55,-,37.66,31.84242892
17-07-2018,ANDHRA PRADESH,EAST GODAVARI,4.5,-,37.15,39.50626232
17-07-2018,ANDHRA PRADESH,GUNTUR,1.72,-,13.28,37.44289974
17-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,2,-,16.71,36.49474582
16-07-2018,ANDHRA PRADESH,PRAKASAM,1.37,-,9.51,37.3176097
16-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.18,-,33.9,41.68781563
16-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.53,-,45,42.62880867
16-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.9,-,6.07,32.92438434
16-07-2018,ANDHRA PRADESH,ANANTAPUR,2.28,-,15.53,28.22630043
16-07-2018,ANDHRA PRADESH,KURNOOL,5.14,-,40.74,38.60328784
16-07-2018,ANDHRA PRADESH,KRISHNA,5.36,-,43.34,39.49564059
16-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.87,-,47.61,40.67269397
16-07-2018,ANDHRA PRADESH,Y.S.R.,2.66,-,18.28,31.15256187
16-07-2018,ANDHRA PRADESH,CHITTOOR,5.74,-,38.85,33.94230028
16-07-2018,ANDHRA PRADESH,EAST GODAVARI,5.33,-,43.06,42.1090766
16-07-2018,ANDHRA PRADESH,GUNTUR,2.02,-,15.44,39.44686508
16-07-2018,ANDHRA PRADESH,VISAKHAPATNAM,2.67,-,21.33,39.21458332
15-07-2018,ANDHRA PRADESH,PRAKASAM,1.53,-,10.33,39.94972787
15-07-2018,ANDHRA PRADESH,VIZIANAGARAM,4.14,-,33.59,42.69864822
15-07-2018,ANDHRA PRADESH,WEST GODAVARI,5.43,-,44.11,44.2829317
15-07-2018,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.95,-,6.38,35.06912666
15-07-2018,ANDHRA PRADESH,ANANTAPUR,2.29,-,15.62,30.01828584
15-07-2018,ANDHRA PRADESH,KURNOOL,5.13,-,40.39,40.29397558
15-07-2018,ANDHRA PRADESH,KRISHNA,5.38,-,43.43,40.66019325
15-07-2018,ANDHRA PRADESH,SRIKAKULAM,5.98,-,48.2,41.69555321
15-07-2018,ANDHRA PRADESH,Y.S.R.,2.71,-,18.56,33.36500221
15-07-2018,ANDHRA PRADESH,CHITTOOR,5.96,-,40.26,36.16939672
15-07-2018,ANDHRA PRADESH,EAST GODAVARI,6.08,-,48.29,43.63958455
