Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
25-06-2018,TELANGANA,HYDERABAD,9.72,-,74.8,36.52002899
25-06-2018,TELANGANA,WARANGAL,0.91,-,7.65,32.55198468
25-06-2018,TELANGANA,NALGONDA,1.3,-,11.16,32.22543672
25-06-2018,TELANGANA,KARIMNAGAR,1.2,-,10.75,33.00565977
25-06-2018,TELANGANA,MAHBUBNAGAR,3.58,-,28.71,30.56041875
25-06-2018,TELANGANA,RANGAREDDY,4.62,-,35.97,38.25373565
25-06-2018,TELANGANA,MEDAK,2.09,-,16.19,37.35699369
24-06-2018,TELANGANA,ADILABAD,0.91,-,7.81,37.28733508
24-06-2018,TELANGANA,NIZAMABAD,1.49,-,13.74,34.81534931
24-06-2018,TELANGANA,KHAMMAM,0.53,-,4.82,32.08656253
24-06-2018,TELANGANA,HYDERABAD,9.77,-,75.13,37.87484775
24-06-2018,TELANGANA,WARANGAL,0.99,-,8.23,34.00847672
24-06-2018,TELANGANA,NALGONDA,1.35,-,11.51,34.01378448
24-06-2018,TELANGANA,KARIMNAGAR,1.31,-,11.64,34.23785173
24-06-2018,TELANGANA,MAHBUBNAGAR,3.79,-,30.37,31.844476
24-06-2018,TELANGANA,RANGAREDDY,4.7,-,36.62,38.87941114
24-06-2018,TELANGANA,MEDAK,2.14,-,16.53,37.80895578
23-06-2018,TELANGANA,ADILABAD,1.13,-,9.49,39.32850746
23-06-2018,TELANGANA,NIZAMABAD,1.7,-,15.53,36.78527133
23-06-2018,TELANGANA,KHAMMAM,0.6,-,5.36,34.0760945
23-06-2018,TELANGANA,HYDERABAD,9.73,-,74.82,41.10808066
23-06-2018,TELANGANA,WARANGAL,1.09,-,8.91,36.9172292
23-06-2018,TELANGANA,NALGONDA,1.41,-,12,37.14590923
23-06-2018,TELANGANA,KARIMNAGAR,1.45,-,12.83,37.47314459
23-06-2018,TELANGANA,MAHBUBNAGAR,3.96,-,31.79,33.45704163
23-06-2018,TELANGANA,RANGAREDDY,4.8,-,37.37,41.5039443
23-06-2018,TELANGANA,MEDAK,2.25,-,17.36,40.60400144
22-06-2018,TELANGANA,ADILABAD,1.19,-,9.83,42.45605753
22-06-2018,TELANGANA,NIZAMABAD,1.78,-,16.5,40.75754749
22-06-2018,TELANGANA,KHAMMAM,0.6,-,5.34,34.44779402
22-06-2018,TELANGANA,HYDERABAD,9.32,-,71.78,42.38319012
22-06-2018,TELANGANA,WARANGAL,0.99,-,8.03,37.87960426
22-06-2018,TELANGANA,NALGONDA,1.39,-,11.68,40.13573289
22-06-2018,TELANGANA,KARIMNAGAR,1.41,-,12.53,41.01708566
22-06-2018,TELANGANA,MAHBUBNAGAR,3.84,-,30.76,34.65665664
22-06-2018,TELANGANA,RANGAREDDY,4.12,-,32.01,43.43880506
22-06-2018,TELANGANA,MEDAK,1.87,-,14.43,43.19627638
21-06-2018,TELANGANA,ADILABAD,0.6,-,4.98,40.55694996
21-06-2018,TELANGANA,NIZAMABAD,1.07,-,10.04,38.07846892
21-06-2018,TELANGANA,KHAMMAM,0.27,-,2.49,29.39478738
21-06-2018,TELANGANA,HYDERABAD,9.12,-,70.24,29.1807324
21-06-2018,TELANGANA,WARANGAL,0.55,-,4.47,34.56922088
21-06-2018,TELANGANA,NALGONDA,0.86,-,7.34,29.02027676
21-06-2018,TELANGANA,KARIMNAGAR,0.43,-,3.86,36.71588943
21-06-2018,TELANGANA,MAHBUBNAGAR,3.72,-,29.86,28.63041958
21-06-2018,TELANGANA,RANGAREDDY,2.74,-,21.16,33.33586372
21-06-2018,TELANGANA,MEDAK,0.85,-,6.67,38.44464104
20-06-2018,TELANGANA,ADILABAD,0.31,-,2.68,35.01207741
20-06-2018,TELANGANA,NIZAMABAD,0.59,-,5.54,30.90157302
20-06-2018,TELANGANA,KHAMMAM,0.23,-,2.19,25.29744247
20-06-2018,TELANGANA,HYDERABAD,9.19,-,70.81,25.70123832
20-06-2018,TELANGANA,WARANGAL,0.45,-,3.65,27.69251024
20-06-2018,TELANGANA,NALGONDA,0.89,-,7.64,23.09128775
20-06-2018,TELANGANA,KARIMNAGAR,0.19,-,1.71,27.9381545
20-06-2018,TELANGANA,MAHBUBNAGAR,3.94,-,31.58,27.25057116
20-06-2018,TELANGANA,RANGAREDDY,2.92,-,22.61,29.07781189
20-06-2018,TELANGANA,MEDAK,0.82,-,6.38,29.57564999
19-06-2018,TELANGANA,ADILABAD,0.3,-,2.61,35.32534418
19-06-2018,TELANGANA,NIZAMABAD,0.59,-,5.54,27.7655986
19-06-2018,TELANGANA,KHAMMAM,0.24,-,2.28,25.50151653
19-06-2018,TELANGANA,HYDERABAD,9.26,-,71.31,27.3629221
19-06-2018,TELANGANA,WARANGAL,0.52,-,4.12,28.04892654
19-06-2018,TELANGANA,NALGONDA,0.93,-,7.96,23.79922306
19-06-2018,TELANGANA,KARIMNAGAR,0.24,-,2.19,27.07733021
19-06-2018,TELANGANA,MAHBUBNAGAR,4.14,-,33.21,28.31650344
19-06-2018,TELANGANA,RANGAREDDY,3.11,-,24.14,30.07558623
19-06-2018,TELANGANA,MEDAK,0.89,-,7,29.005923
18-06-2018,TELANGANA,ADILABAD,0.32,-,2.76,32.60400294
18-06-2018,TELANGANA,NIZAMABAD,0.64,-,6.03,29.33941059
18-06-2018,TELANGANA,KHAMMAM,0.28,-,2.65,26.37474329
18-06-2018,TELANGANA,HYDERABAD,9.34,-,71.88,29.50483468
18-06-2018,TELANGANA,WARANGAL,0.85,-,6.64,30.14341095
18-06-2018,TELANGANA,NALGONDA,0.97,-,8.31,24.87128731
18-06-2018,TELANGANA,KARIMNAGAR,0.41,-,3.55,27.84525525
18-06-2018,TELANGANA,MAHBUBNAGAR,4.37,-,35.09,29.69152608
18-06-2018,TELANGANA,RANGAREDDY,3.36,-,26.1,31.44539393
18-06-2018,TELANGANA,MEDAK,1.01,-,7.94,30.28468645
17-06-2018,TELANGANA,ADILABAD,0.35,-,3,32.84203201
17-06-2018,TELANGANA,NIZAMABAD,0.58,-,5.41,28.20338716
17-06-2018,TELANGANA,KHAMMAM,0.33,-,3.04,27.40971444
17-06-2018,TELANGANA,HYDERABAD,9.4,-,72.4,31.7617878
17-06-2018,TELANGANA,WARANGAL,0.29,-,2.38,27.04096921
17-06-2018,TELANGANA,NALGONDA,1.02,-,8.66,26.12240556
17-06-2018,TELANGANA,KARIMNAGAR,0.17,-,1.55,26.42996107
17-06-2018,TELANGANA,MAHBUBNAGAR,4.57,-,36.77,30.62735273
17-06-2018,TELANGANA,RANGAREDDY,3.59,-,27.93,32.72562957
17-06-2018,TELANGANA,MEDAK,1.15,-,9.01,31.61519721
16-06-2018,TELANGANA,ADILABAD,0.39,-,3.34,33.48137516
16-06-2018,TELANGANA,NIZAMABAD,0.62,-,5.8,29.39804898
16-06-2018,TELANGANA,KHAMMAM,0.37,-,3.43,28.58495619
16-06-2018,TELANGANA,HYDERABAD,9.46,-,72.82,32.90100064
16-06-2018,TELANGANA,WARANGAL,0.32,-,2.68,28.31238911
16-06-2018,TELANGANA,NALGONDA,1.06,-,9.01,27.38285672
16-06-2018,TELANGANA,KARIMNAGAR,0.2,-,1.81,27.55678637
16-06-2018,TELANGANA,MAHBUBNAGAR,4.79,-,38.51,32.10157111
16-06-2018,TELANGANA,RANGAREDDY,3.83,-,29.86,33.76325333
16-06-2018,TELANGANA,MEDAK,1.26,-,9.95,32.71406741
15-06-2018,TELANGANA,ADILABAD,0.43,-,3.71,34.72403526
15-06-2018,TELANGANA,NIZAMABAD,0.67,-,6.26,30.78518977
15-06-2018,TELANGANA,KHAMMAM,0.42,-,3.83,29.90864698
15-06-2018,TELANGANA,HYDERABAD,9.52,-,73.28,35.6510548
15-06-2018,TELANGANA,WARANGAL,0.36,-,2.98,29.75557361
15-06-2018,TELANGANA,NALGONDA,1.11,-,9.39,28.90320686
15-06-2018,TELANGANA,KARIMNAGAR,0.23,-,2.08,28.83396348
15-06-2018,TELANGANA,MAHBUBNAGAR,4.99,-,40.13,33.67983618
15-06-2018,TELANGANA,RANGAREDDY,4.09,-,31.95,35.42507267
15-06-2018,TELANGANA,MEDAK,1.4,-,11.05,34.27393563
14-06-2018,TELANGANA,ADILABAD,0.48,-,4.14,36.14606077
14-06-2018,TELANGANA,NIZAMABAD,0.71,-,6.69,32.34583881
14-06-2018,TELANGANA,KHAMMAM,0.48,-,4.28,31.49960171
14-06-2018,TELANGANA,HYDERABAD,9.58,-,73.73,38.6475999
14-06-2018,TELANGANA,WARANGAL,0.4,-,3.33,31.41265213
14-06-2018,TELANGANA,NALGONDA,1.15,-,9.79,30.53868054
14-06-2018,TELANGANA,KARIMNAGAR,0.26,-,2.34,30.29479031
14-06-2018,TELANGANA,MAHBUBNAGAR,5.14,-,41.4,33.67820454
14-06-2018,TELANGANA,RANGAREDDY,4.32,-,33.82,37.20271865
14-06-2018,TELANGANA,MEDAK,1.54,-,12.07,35.95772676
13-06-2018,TELANGANA,ADILABAD,0.53,-,4.52,37.88875714
13-06-2018,TELANGANA,NIZAMABAD,0.77,-,7.21,34.06370014
13-06-2018,TELANGANA,KHAMMAM,0.53,-,4.66,33.67568871
13-06-2018,TELANGANA,HYDERABAD,9.58,-,73.71,41.84391483
13-06-2018,TELANGANA,WARANGAL,0.44,-,3.58,33.54474088
13-06-2018,TELANGANA,NALGONDA,1.2,-,10.17,32.47155482
13-06-2018,TELANGANA,KARIMNAGAR,0.28,-,2.54,32.00119875
13-06-2018,TELANGANA,MAHBUBNAGAR,5.29,-,42.67,35.46865488
13-06-2018,TELANGANA,RANGAREDDY,4.49,-,35.09,39.16993014
13-06-2018,TELANGANA,MEDAK,1.63,-,12.78,37.47646537
12-06-2018,TELANGANA,ADILABAD,0.57,-,4.72,40.37290015
12-06-2018,TELANGANA,NIZAMABAD,0.77,-,7.2,36.04338491
12-06-2018,TELANGANA,KHAMMAM,0.81,-,6.75,37.86416172
12-06-2018,TELANGANA,HYDERABAD,9.51,-,73.19,42.21751586
12-06-2018,TELANGANA,WARANGAL,0.52,-,4.31,36.51073181
12-06-2018,TELANGANA,NALGONDA,1.15,-,9.79,34.52194231
12-06-2018,TELANGANA,KARIMNAGAR,0.33,-,3,34.75991795
12-06-2018,TELANGANA,MAHBUBNAGAR,5.39,-,43.42,36.94404388
12-06-2018,TELANGANA,RANGAREDDY,4.55,-,35.61,40.79627116
12-06-2018,TELANGANA,MEDAK,1.64,-,12.89,39.34854622
11-06-2018,TELANGANA,ADILABAD,0.42,-,3.47,41.27056161
11-06-2018,TELANGANA,NIZAMABAD,0.73,-,6.81,37.74580189
11-06-2018,TELANGANA,KHAMMAM,0.17,-,1.29,32.59985995
11-06-2018,TELANGANA,HYDERABAD,9.37,-,72.12,43.2068612
11-06-2018,TELANGANA,WARANGAL,0.08,-,0.63,30.52154587
11-06-2018,TELANGANA,NALGONDA,1.1,-,9.41,33.67445916
11-06-2018,TELANGANA,KARIMNAGAR,0.19,-,1.68,32.86972768
11-06-2018,TELANGANA,MAHBUBNAGAR,5.42,-,43.63,38.08239579
11-06-2018,TELANGANA,RANGAREDDY,4.4,-,34.43,41.62631946
11-06-2018,TELANGANA,MEDAK,1.49,-,11.63,40.25263966
10-06-2018,TELANGANA,ADILABAD,0.11,-,0.97,36.07259991
10-06-2018,TELANGANA,NIZAMABAD,0.59,-,5.49,37.35493118
10-06-2018,TELANGANA,KHAMMAM,0.16,-,1.21,29.97213222
10-06-2018,TELANGANA,HYDERABAD,9.14,-,70.38,43.47788459
10-06-2018,TELANGANA,WARANGAL,0.03,-,0.21,27.65643305
10-06-2018,TELANGANA,NALGONDA,1.08,-,9.24,32.76950307
10-06-2018,TELANGANA,KARIMNAGAR,0.1,-,0.93,29.06433902
10-06-2018,TELANGANA,MAHBUBNAGAR,5.49,-,44.14,38.98272166
10-06-2018,TELANGANA,RANGAREDDY,4.21,-,32.95,41.06542684
10-06-2018,TELANGANA,MEDAK,1.12,-,8.8,39.54153852
09-06-2018,TELANGANA,ADILABAD,0.08,-,0.73,33.74157518
09-06-2018,TELANGANA,NIZAMABAD,0.52,-,4.83,39.39736992
09-06-2018,TELANGANA,KHAMMAM,0.05,-,0.42,29.18394691
09-06-2018,TELANGANA,HYDERABAD,8.9,-,68.61,43.36210992
09-06-2018,TELANGANA,WARANGAL,0.01,-,0.11,24.47694204
09-06-2018,TELANGANA,NALGONDA,1.1,-,9.4,33.27127823
09-06-2018,TELANGANA,KARIMNAGAR,0.08,-,0.73,27.82993061
09-06-2018,TELANGANA,MAHBUBNAGAR,5.62,-,45.15,41.53609283
09-06-2018,TELANGANA,RANGAREDDY,3.99,-,31.19,42.15084579
09-06-2018,TELANGANA,MEDAK,0.85,-,6.62,39.95185509
08-06-2018,TELANGANA,ADILABAD,0.05,-,0.49,30.64487573
08-06-2018,TELANGANA,NIZAMABAD,0.1,-,0.9,32.07739926
08-06-2018,TELANGANA,KHAMMAM,0.03,-,0.29,26.43162876
08-06-2018,TELANGANA,HYDERABAD,8.76,-,67.52,42.13851551
08-06-2018,TELANGANA,WARANGAL,0.01,-,0.12,22.36242588
08-06-2018,TELANGANA,NALGONDA,0.97,-,8.35,29.03042472
08-06-2018,TELANGANA,KARIMNAGAR,0.06,-,0.51,25.05804468
08-06-2018,TELANGANA,MAHBUBNAGAR,4.71,-,37.92,38.64417418
08-06-2018,TELANGANA,RANGAREDDY,3.6,-,28.08,40.90859718
08-06-2018,TELANGANA,MEDAK,0.58,-,4.37,36.54311615
07-06-2018,TELANGANA,ADILABAD,0.06,-,0.51,29.46434894
07-06-2018,TELANGANA,NIZAMABAD,0.16,-,1.45,33.18670809
07-06-2018,TELANGANA,KHAMMAM,0.04,-,0.33,26.89006723
07-06-2018,TELANGANA,HYDERABAD,8.61,-,66.31,43.73481228
07-06-2018,TELANGANA,WARANGAL,0.02,-,0.14,22.05349896
07-06-2018,TELANGANA,NALGONDA,0.99,-,8.56,30.06185679
07-06-2018,TELANGANA,KARIMNAGAR,0.06,-,0.51,23.73833911
07-06-2018,TELANGANA,MAHBUBNAGAR,4.71,-,37.86,40.53260368
07-06-2018,TELANGANA,RANGAREDDY,3.3,-,25.61,42.71363288
07-06-2018,TELANGANA,MEDAK,0.69,-,5.08,38.591166
06-06-2018,TELANGANA,ADILABAD,0.05,-,0.45,21.65367837
06-06-2018,TELANGANA,NIZAMABAD,0.03,-,0.26,19.35642664
06-06-2018,TELANGANA,KHAMMAM,0.03,-,0.25,24.66368663
06-06-2018,TELANGANA,HYDERABAD,7.72,-,59.43,44.9663536
06-06-2018,TELANGANA,WARANGAL,0.02,-,0.14,20.95162998
06-06-2018,TELANGANA,NALGONDA,1.04,-,8.92,30.98746201
06-06-2018,TELANGANA,KARIMNAGAR,0.06,-,0.51,19.71121291
06-06-2018,TELANGANA,MAHBUBNAGAR,5.45,-,43.88,44.05609731
06-06-2018,TELANGANA,RANGAREDDY,2.93,-,22.66,45.01756317
06-06-2018,TELANGANA,MEDAK,0.4,-,2.72,34.74519478
05-06-2018,TELANGANA,ADILABAD,0.05,-,0.5,19.91726895
05-06-2018,TELANGANA,NIZAMABAD,0.03,-,0.25,11.72926312
05-06-2018,TELANGANA,KHAMMAM,0.03,-,0.27,22.75590137
05-06-2018,TELANGANA,HYDERABAD,1.82,-,14.02,10.57011164
05-06-2018,TELANGANA,WARANGAL,0.02,-,0.13,12.51737484
05-06-2018,TELANGANA,NALGONDA,0.6,-,5.28,9.440035269
05-06-2018,TELANGANA,KARIMNAGAR,0.07,-,0.61,16.7228128
05-06-2018,TELANGANA,MAHBUBNAGAR,0.1,-,0.96,23.76438878
05-06-2018,TELANGANA,RANGAREDDY,0.29,-,2.01,18.73758892
05-06-2018,TELANGANA,MEDAK,0.06,-,0.52,10.02171522
04-06-2018,TELANGANA,ADILABAD,0.06,-,0.57,20.02045694
04-06-2018,TELANGANA,NIZAMABAD,0.04,-,0.34,10.4256503
04-06-2018,TELANGANA,KHAMMAM,0.03,-,0.26,21.44400754
04-06-2018,TELANGANA,HYDERABAD,1.89,-,14.54,11.20614831
04-06-2018,TELANGANA,WARANGAL,0.02,-,0.2,12.48809288
04-06-2018,TELANGANA,NALGONDA,0.64,-,5.68,9.435353896
04-06-2018,TELANGANA,KARIMNAGAR,0.09,-,0.81,16.71056748
04-06-2018,TELANGANA,MAHBUBNAGAR,0.12,-,1.14,23.01930399
04-06-2018,TELANGANA,RANGAREDDY,0.3,-,2.12,17.80375999
04-06-2018,TELANGANA,MEDAK,0.07,-,0.66,9.778896651
03-06-2018,TELANGANA,ADILABAD,0.07,-,0.68,20.34098099
03-06-2018,TELANGANA,NIZAMABAD,0.06,-,0.5,10.63762464
03-06-2018,TELANGANA,KHAMMAM,0.05,-,0.44,22.06799465
03-06-2018,TELANGANA,HYDERABAD,1.96,-,15.05,12.21487793
03-06-2018,TELANGANA,WARANGAL,0.04,-,0.37,12.76499965
03-06-2018,TELANGANA,NALGONDA,0.7,-,6.25,9.482106299
03-06-2018,TELANGANA,KARIMNAGAR,0.12,-,1.12,17.11659655
03-06-2018,TELANGANA,MAHBUBNAGAR,0.15,-,1.44,23.80066708
03-06-2018,TELANGANA,RANGAREDDY,0.33,-,2.3,17.98151283
03-06-2018,TELANGANA,MEDAK,0.1,-,0.87,9.929033941
02-06-2018,TELANGANA,ADILABAD,0.08,-,0.8,20.79987306
02-06-2018,TELANGANA,NIZAMABAD,0.07,-,0.67,10.72229759
02-06-2018,TELANGANA,KHAMMAM,0.07,-,0.63,22.76541091
02-06-2018,TELANGANA,HYDERABAD,2.03,-,15.55,13.26115666
02-06-2018,TELANGANA,WARANGAL,0.06,-,0.56,11.99206304
02-06-2018,TELANGANA,NALGONDA,0.77,-,6.83,9.716535995
02-06-2018,TELANGANA,KARIMNAGAR,0.16,-,1.49,15.9950242
02-06-2018,TELANGANA,MAHBUBNAGAR,0.19,-,1.77,24.98087586
02-06-2018,TELANGANA,RANGAREDDY,0.36,-,2.51,18.36237451
02-06-2018,TELANGANA,MEDAK,0.12,-,1.09,9.6037859
01-06-2018,TELANGANA,ADILABAD,0.09,-,0.91,21.0442599
01-06-2018,TELANGANA,NIZAMABAD,0.09,-,0.79,10.3150767
01-06-2018,TELANGANA,KHAMMAM,0.08,-,0.78,23.43570301
01-06-2018,TELANGANA,HYDERABAD,2.07,-,15.87,13.58343349
01-06-2018,TELANGANA,WARANGAL,0.07,-,0.68,11.83619919
01-06-2018,TELANGANA,NALGONDA,0.8,-,7.08,9.994845414
01-06-2018,TELANGANA,KARIMNAGAR,0.2,-,1.84,16.29186359
01-06-2018,TELANGANA,MAHBUBNAGAR,0.18,-,1.73,24.43507922
01-06-2018,TELANGANA,RANGAREDDY,0.37,-,2.6,17.70017212
01-06-2018,TELANGANA,MEDAK,0.13,-,1.16,9.264929949
31-07-2018,TELANGANA,ADILABAD,7.09,-,57.38,28.79604893
31-07-2018,TELANGANA,NIZAMABAD,4.23,-,37.76,25.76176528
31-07-2018,TELANGANA,KHAMMAM,2.45,-,20.65,28.04883278
31-07-2018,TELANGANA,HYDERABAD,11.06,-,84.84,24.04851847
31-07-2018,TELANGANA,WARANGAL,5.48,-,43.2,24.30726618
31-07-2018,TELANGANA,NALGONDA,4.62,-,35.77,20.51060601
31-07-2018,TELANGANA,KARIMNAGAR,4.77,-,40.25,26.04053781
31-07-2018,TELANGANA,MAHBUBNAGAR,6.21,-,49.88,22.84145026
31-07-2018,TELANGANA,RANGAREDDY,7.88,-,61.42,23.34345157
31-07-2018,TELANGANA,MEDAK,5.36,-,41.11,23.36244428
30-07-2018,TELANGANA,ADILABAD,7.19,-,58.23,29.98508219
30-07-2018,TELANGANA,NIZAMABAD,4.26,-,38.05,26.9075153
30-07-2018,TELANGANA,KHAMMAM,2.52,-,21.21,28.76639775
30-07-2018,TELANGANA,HYDERABAD,11.08,-,85,24.95441872
30-07-2018,TELANGANA,WARANGAL,5.54,-,43.65,24.8984096
30-07-2018,TELANGANA,NALGONDA,4.64,-,35.93,21.44514518
30-07-2018,TELANGANA,KARIMNAGAR,4.81,-,40.66,26.63480515
30-07-2018,TELANGANA,MAHBUBNAGAR,6.23,-,50.08,22.56648078
30-07-2018,TELANGANA,RANGAREDDY,7.92,-,61.7,23.67504257
30-07-2018,TELANGANA,MEDAK,5.4,-,41.37,24.36123116
29-07-2018,TELANGANA,ADILABAD,7.31,-,59.21,31.64614624
29-07-2018,TELANGANA,NIZAMABAD,4.29,-,38.41,28.80129809
29-07-2018,TELANGANA,KHAMMAM,2.61,-,21.95,30.10234929
29-07-2018,TELANGANA,HYDERABAD,11.12,-,85.32,26.94956675
29-07-2018,TELANGANA,WARANGAL,5.6,-,44.15,26.4905313
29-07-2018,TELANGANA,NALGONDA,4.66,-,36.12,23.32480505
29-07-2018,TELANGANA,KARIMNAGAR,4.86,-,41.09,28.56164395
29-07-2018,TELANGANA,MAHBUBNAGAR,6.26,-,50.3,24.28680708
29-07-2018,TELANGANA,RANGAREDDY,7.95,-,62.01,25.50964417
29-07-2018,TELANGANA,MEDAK,5.43,-,41.64,26.24558547
28-07-2018,TELANGANA,ADILABAD,7.44,-,60.25,33.42434939
28-07-2018,TELANGANA,NIZAMABAD,4.33,-,38.77,30.72058145
28-07-2018,TELANGANA,KHAMMAM,2.67,-,22.4,30.60689438
28-07-2018,TELANGANA,HYDERABAD,11.13,-,85.41,28.93799936
28-07-2018,TELANGANA,WARANGAL,5.66,-,44.6,27.98985643
28-07-2018,TELANGANA,NALGONDA,4.68,-,36.24,24.62560142
28-07-2018,TELANGANA,KARIMNAGAR,4.92,-,41.59,30.4524681
28-07-2018,TELANGANA,MAHBUBNAGAR,6.28,-,50.49,25.90529734
28-07-2018,TELANGANA,RANGAREDDY,7.99,-,62.29,27.32193685
28-07-2018,TELANGANA,MEDAK,5.46,-,41.89,28.08285884
27-07-2018,TELANGANA,ADILABAD,7.58,-,61.38,35.52369341
27-07-2018,TELANGANA,NIZAMABAD,4.38,-,39.27,32.79551949
27-07-2018,TELANGANA,KHAMMAM,2.78,-,23.27,31.93957934
27-07-2018,TELANGANA,HYDERABAD,11.14,-,85.53,30.66951549
27-07-2018,TELANGANA,WARANGAL,5.71,-,45.04,29.72265275
27-07-2018,TELANGANA,NALGONDA,4.7,-,36.39,25.96080593
27-07-2018,TELANGANA,KARIMNAGAR,5,-,42.25,32.70981467
27-07-2018,TELANGANA,MAHBUBNAGAR,6.3,-,50.67,26.92098862
27-07-2018,TELANGANA,RANGAREDDY,8.02,-,62.51,28.76970933
27-07-2018,TELANGANA,MEDAK,5.48,-,42.11,29.82390749
26-07-2018,TELANGANA,ADILABAD,7.71,-,62.42,37.49936096
26-07-2018,TELANGANA,NIZAMABAD,4.44,-,39.81,34.73934852
26-07-2018,TELANGANA,KHAMMAM,2.88,-,24.09,33.04283055
26-07-2018,TELANGANA,HYDERABAD,11.15,-,85.57,32.60223114
26-07-2018,TELANGANA,WARANGAL,5.76,-,45.43,31.17943136
26-07-2018,TELANGANA,NALGONDA,4.71,-,36.51,27.46522918
26-07-2018,TELANGANA,KARIMNAGAR,5.11,-,43.12,34.90979485
26-07-2018,TELANGANA,MAHBUBNAGAR,6.32,-,50.81,28.23525466
26-07-2018,TELANGANA,RANGAREDDY,8.05,-,62.77,30.43074572
26-07-2018,TELANGANA,MEDAK,5.51,-,42.34,31.76526566
25-07-2018,TELANGANA,ADILABAD,7.76,-,62.81,38.16117565
